filename	drive_url
e-learning	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
interactive	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
user interface	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
tap	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Tap and Reveal	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Cards	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
2025-01-12 02:51	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
ADCB_Private Banking_Margin Trading Policy_Slide05_Tab Interaction.mp4	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
tap interaction	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Initial Margin	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Banking Group	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Main Policy Features	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Dial	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
e-learning	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
user interface	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
dial interaction	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
contract	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
security	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
eligibility	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
margin	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
2025-01-12 02:30	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
ADCB_Private Banking_Margin Trading Policy_Slide04_Dail.mp4	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Suit Case	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Margin Trading	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
High Risk	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Margin trading policy	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Digital learning	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Product Features & Risks	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link	https://drive.google.com/file/d/1Hbnm9OUBudKbfKhRyNlykrnmSlpmI4Kc/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Drag and Drop	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
e-learning	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
drag and drop	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
user interface	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
instructional design	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
money	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
gold bars	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Private Banking	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Margin trading policy	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
2025-01-12 03:16	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
ADCB_Private Banking_Margin Trading Policy_Slide07_Drag and Drop.mp4	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
gold scale	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Maximum Limits	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link	https://drive.google.com/file/d/1blZIReWCP0zf5dOLSIe5xVoRga8Ivaaq/view?usp=drive_link
Vectorized Avatars	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
Vector Design	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
Cover Page	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
magnifying glass	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
isometric design	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
reporting	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
2025-03-12 04:32	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
bandicam 2025-03-11 16-20-35-331.jpg	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
crs	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
standard	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
tax	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
Common Reporting Standard (CRS)	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link	https://drive.google.com/drive/folders/1pkIOAIxyUygdWpjSoprGuIz-fXAC0DF3?usp=drive_link
Interactive	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
Tap and Reveal	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
Vector Design	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
information icon	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
Tap and Reveal	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
2025-03-12 04:54	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
Video 2025-03-12 12.51.09.mp4	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
front office	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
back office	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
overall	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
What are my CRS Responsibilities?	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link	https://drive.google.com/drive/folders/15uixVgliZZvPfTFhNNtRpV5s0I0xEh7-?usp=drive_link
Main Navigation	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
Vectorized Avatars	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
Vector Design	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
Onboarding	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
isometric illustration	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
responsibilities	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
crs	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
2025-03-12 05:01	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
Screenshot_2.png	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
maintenance	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
What are my CRS Responsibilities? Main Navigation	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link	https://drive.google.com/drive/folders/12mlosh-_R-1c2FXnncAz4E8lr2vJUen0?usp=drive_link
Interactive	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Tap and Reveal	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Vectorized Avatars	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Vector Design	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
interactive	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Onboarding	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
questions	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
keys	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
crs	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
2025-03-12 05:14	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Video 2025-03-12 13.12.48.mp4	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
individual	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
question mark icon	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
CRS Onboarding: Key Questions (Individual)	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link	https://drive.google.com/drive/folders/1zcU8GTErOkoQzQlzeBxa3xaLmM76w9lB?usp=drive_link
Interactive	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Drag and Drop	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
ADCB	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
drag and drop	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
user interface	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
finance	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
instructional design	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
construction	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
triangle	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
2025-02-10 10:31	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
ADCB_Private Banking_Real Estate Financing_Slide05_Drag and Drop.mp4	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
module 05	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Real Estate Financing	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
acceptance Criteria	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Real Estate Financing Approval	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Purchase	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Buyout	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
RAROC	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
DSCR	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
LTV	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Lending Acceptance Criteria	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Interactive	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Tap and Reveal	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
ADCB	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
tap	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
tap to view	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
isometric design	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
tap interaction	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
module 05	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Real Estate Financing	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
2025-02-10 11:30	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
ADCB_Private Banking_Real Estate Financing_Slide07_Tab Interaction.mp4	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
ECAMs System and Workflow	https://drive.google.com/file/d/11nWLqWLqKVKByglEIjPS3MsTDux1U9CZ/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Drag and Drop	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
drag and drop	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
document	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
paper	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
paperclip	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
2025-01-11 12:12	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
ADCB_Private Banking_Share lending Policy_Slide06_Drag and Drop.mp4	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Module 06	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Share Lending Policy	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Other Takeaways	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link	https://drive.google.com/file/d/1HXtxOnBHOEJWaZyVrne_tbkf9mog2Y7t/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Drag and Drop	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
drag and drop	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
magnifying glass	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
isometric design	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Private Banking	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Share Lending Policy	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
2025-01-10 12:22	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
ADCB_Private Banking_Share lending Policy_Slide07_Drag and Drop.mp4	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Isometric platform	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Monitoring Process	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link	https://drive.google.com/file/d/1a_X1sQR2oNXaowjrFMA0YEuep62-rV0D/view?usp=drive_link
Interactive	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Slider	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
interactive slide	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
ADCB	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
slider	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
documents	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
magnifying glass	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
papers	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Private Banking	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
vector design	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
ECAMs System and Workflow	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Module 06	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Share Lending Policy	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
2024-12-24 12:38	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
ADCB_Private Banking_Share lending Policy_Slide09_Slider.mp4	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link	https://drive.google.com/file/d/18OoGVtUNRHfJp-xDH4MVronNnTfCRDBX/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Tap and Reveal	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Vector Design	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
ADCB	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
table activity	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
instructional design	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
laptop	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
target	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
laptop illustration	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Private Banking	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
vector design	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Module 06	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Share Lending Policy	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
2024-12-18 12:48	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
ADCB_Private Banking_Share lending Policy_Slide10_Tab Interaction.mp4	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Share Trading Examples	https://drive.google.com/file/d/1BoWjN4jI0domE3P-1oiFymdOtoSVTC3d/view?usp=drive_link
Interactive	https://drive.google.com/file/d/1OTRdQp1ek0aKyxDV2jxtqmJYjKVX6QiH/view?usp=drive_link
Raster Image Design	https://drive.google.com/file/d/1OTRdQp1ek0aKyxDV2jxtqmJYjKVX6QiH/view?usp=drive_link
Drag and Drop	https://drive.google.com/file/d/1OTRdQp1ek0aKyxDV2jxtqmJYjKVX6QiH/view?usp=drive_link
drag and drop	https://drive.google.com/file/d/1OTRdQp1ek0aKyxDV2jxtqmJYjKVX6QiH/view?usp=drive_link
